sample_id	gene_id	seq_loc	description
SAMPLE_000378	FRAG_000378	hg19:3:199902367-199921461:+	19095
SAMPLE_000379	FRAG_000379	hg38:3:143400362-143498655:+	98294
SAMPLE_000380	FRAG_000380	hg19:13:122774614-122830141:-	55528
SAMPLE_000381	FRAG_000381	hg38:6:84654518-84703520:-	49003
SAMPLE_000382	FRAG_000382	hg19:19:23805481-23884128:+	78648
SAMPLE_000383	FRAG_000383	hg38:5:166849674-166870805:+	21132
SAMPLE_000384	FRAG_000384	hg19:22:74042050-74053242:-	11193
SAMPLE_000385	FRAG_000385	hg38:22:131368821-131424896:-	56076
SAMPLE_000386	FRAG_000386	hg19:14:58866353-58902656:+	36304
SAMPLE_000387	FRAG_000387	hg38:12:30766746-30823594:-	56849
SAMPLE_000388	FRAG_000388	hg19:22:160218262-160307691:-	89430
SAMPLE_000389	FRAG_000389	hg38:17:83790700-83878641:+	87942
SAMPLE_000390	FRAG_000390	hg19:8:161880069-161932375:+	52307
SAMPLE_000391	FRAG_000391	hg38:1:81911642-81938935:+	27294
SAMPLE_000392	FRAG_000392	hg19:5:78697872-78731862:-	33991
SAMPLE_000393	FRAG_000393	hg38:4:134515857-134517369:-	1513
SAMPLE_000394	FRAG_000394	hg19:6:103061158-103078589:+	17432
SAMPLE_000395	FRAG_000395	hg38:17:180327815-180401547:-	73733
SAMPLE_000396	FRAG_000396	hg19:3:12355427-12407970:-	52544
SAMPLE_000397	FRAG_000397	hg38:1:21901084-21961843:-	60760
SAMPLE_000398	FRAG_000398	hg19:19:154920805-154977571:-	56767
SAMPLE_000399	FRAG_000399	hg38:X:113123868-113208271:-	84404
SAMPLE_000400	FRAG_000400	hg19:4:6598638-6652225:-	53588
SAMPLE_000401	FRAG_000401	hg38:6:124506320-124587837:-	81518
SAMPLE_000402	FRAG_000402	hg19:3:29417419-29475158:+	57740
SAMPLE_000403	FRAG_000403	hg38:14:108494928-108572611:+	77684
SAMPLE_000404	FRAG_000404	hg19:13:92137403-92178570:+	41168
SAMPLE_000405	FRAG_000405	hg38:11:21502932-21525468:+	22537
SAMPLE_000406	FRAG_000406	hg19:17:53050628-53117967:-	67340
SAMPLE_000407	FRAG_000407	hg38:12:174259778-174355616:+	95839
SAMPLE_000408	FRAG_000408	hg19:8:40310821-40324794:-	13974
SAMPLE_000409	FRAG_000409	hg38:7:162705246-162728485:+	23240
SAMPLE_000410	FRAG_000410	hg19:21:48552300-48562675:-	10376
SAMPLE_000411	FRAG_000411	hg38:15:152326590-152425975:-	99386
SAMPLE_000412	FRAG_000412	hg19:22:173601805-173676293:-	74489
SAMPLE_000413	FRAG_000413	hg38:21:41522318-41564253:-	41936
SAMPLE_000414	FRAG_000414	hg19:3:119704322-119766283:-	61962
SAMPLE_000415	FRAG_000415	hg38:9:16078588-16156605:-	78018
SAMPLE_000416	FRAG_000416	hg19:17:84324472-84334695:-	10224
SAMPLE_000417	FRAG_000417	hg38:15:16271307-16276735:-	5429
SAMPLE_000418	FRAG_000418	hg19:10:174051337-174061893:+	10557
SAMPLE_000419	FRAG_000419	hg38:20:137114981-137193347:-	78367
SAMPLE_000420	FRAG_000420	hg19:15:149798166-149874729:+	76564
SAMPLE_000421	FRAG_000421	hg38:15:175976285-176051712:+	75428
SAMPLE_000422	FRAG_000422	hg19:11:128675694-128755492:+	79799
SAMPLE_000423	FRAG_000423	hg38:2:28783573-28843122:-	59550
SAMPLE_000424	FRAG_000424	hg19:X:136438841-136450393:+	11553
SAMPLE_000425	FRAG_000425	hg38:2:190950754-190983725:-	32972
SAMPLE_000426	FRAG_000426	hg19:15:141324106-141393295:+	69190
SAMPLE_000427	FRAG_000427	hg38:12:76938667-76988036:-	49370
SAMPLE_000428	FRAG_000428	hg19:14:183240218-183285067:+	44850
SAMPLE_000429	FRAG_000429	hg38:21:90831750-90917092:+	85343
SAMPLE_000430	FRAG_000430	hg19:11:150777109-150789995:-	12887
SAMPLE_000431	FRAG_000431	hg38:10:195275772-195309300:+	33529
SAMPLE_000432	FRAG_000432	hg19:11:157427947-157439128:+	11182
SAMPLE_000433	FRAG_000433	hg38:12:177108347-177149508:-	41162
SAMPLE_000434	FRAG_000434	hg19:5:191276181-191354673:+	78493
SAMPLE_000435	FRAG_000435	hg38:10:102114081-102187839:-	73759
SAMPLE_000436	FRAG_000436	hg19:5:189664725-189753057:+	88333
SAMPLE_000437	FRAG_000437	hg38:21:114657281-114745658:-	88378
SAMPLE_000438	FRAG_000438	hg19:1:83910605-83958630:+	48026
SAMPLE_000439	FRAG_000439	hg38:7:131532356-131577646:+	45291
SAMPLE_000440	FRAG_000440	hg19:8:42592779-42611308:+	18530
SAMPLE_000441	FRAG_000441	hg38:10:137281919-137295674:+	13756
SAMPLE_000442	FRAG_000442	hg19:22:166901559-166946198:+	44640
SAMPLE_000443	FRAG_000443	hg38:20:42406910-42456786:+	49877
SAMPLE_000444	FRAG_000444	hg19:6:168702495-168793806:+	91312
SAMPLE_000445	FRAG_000445	hg38:Y:12728597-12786462:-	57866
SAMPLE_000446	FRAG_000446	hg19:12:194162308-194251459:+	89152
SAMPLE_000447	FRAG_000447	hg38:15:77484758-77565288:-	80531
SAMPLE_000448	FRAG_000448	hg19:8:65201304-65271796:-	70493
SAMPLE_000449	FRAG_000449	hg38:16:99741554-99767483:-	25930
SAMPLE_000450	FRAG_000450	hg19:15:103508101-103545532:-	37432
SAMPLE_000451	FRAG_000451	hg38:6:163313108-163339781:+	26674
SAMPLE_000452	FRAG_000452	hg19:9:173115186-173122524:-	7339
SAMPLE_000453	FRAG_000453	hg38:12:28538720-28611903:+	73184
SAMPLE_000454	FRAG_000454	hg19:10:44033515-44045007:-	11493
SAMPLE_000455	FRAG_000455	hg38:15:40553602-40621387:-	67786
SAMPLE_000456	FRAG_000456	hg19:3:122098747-122128348:-	29602
SAMPLE_000457	FRAG_000457	hg38:1:15296037-15350917:-	54881
SAMPLE_000458	FRAG_000458	hg19:17:64291194-64340708:-	49515
SAMPLE_000459	FRAG_000459	hg38:3:61274165-61323804:+	49640
SAMPLE_000460	FRAG_000460	hg19:11:192851967-192865453:-	13487
SAMPLE_000461	FRAG_000461	hg38:5:11281935-11300469:-	18535
SAMPLE_000462	FRAG_000462	hg19:16:38256879-38348613:-	91735
SAMPLE_000463	FRAG_000463	hg38:15:2409606-2490759:+	81154
SAMPLE_000464	FRAG_000464	hg19:1:58889378-58923421:+	34044
SAMPLE_000465	FRAG_000465	hg38:18:164445007-164540826:-	95820
SAMPLE_000466	FRAG_000466	hg19:4:64791063-64829324:-	38262
SAMPLE_000467	FRAG_000467	hg38:4:65005616-65012373:-	6758
SAMPLE_000468	FRAG_000468	hg19:21:123705503-123787635:+	82133
SAMPLE_000469	FRAG_000469	hg38:4:161185916-161251928:+	66013
SAMPLE_000470	FRAG_000470	hg19:21:155363127-155431177:+	68051
SAMPLE_000471	FRAG_000471	hg38:X:79187728-79207045:-	19318
SAMPLE_000472	FRAG_000472	hg19:1:95708334-95789417:+	81084
SAMPLE_000473	FRAG_000473	hg38:19:51281694-51336793:+	55100
SAMPLE_000474	FRAG_000474	hg19:17:19167529-19215293:+	47765
SAMPLE_000475	FRAG_000475	hg38:13:12686183-12748303:-	62121
SAMPLE_000476	FRAG_000476	hg19:12:5359991-5393736:-	33746
SAMPLE_000477	FRAG_000477	hg38:3:65726746-65772438:+	45693
SAMPLE_000478	FRAG_000478	hg19:19:90259784-90356645:+	96862
SAMPLE_000479	FRAG_000479	hg38:2:147569448-147616123:-	46676
SAMPLE_000480	FRAG_000480	hg19:21:184793076-184816524:-	23449
SAMPLE_000481	FRAG_000481	hg38:X:170580301-170643522:+	63222
SAMPLE_000482	FRAG_000482	hg19:5:193211881-193220650:-	8770
SAMPLE_000483	FRAG_000483	hg38:2:55114170-55153131:+	38962
SAMPLE_000484	FRAG_000484	hg19:7:85717106-85723097:-	5992
SAMPLE_000485	FRAG_000485	hg38:17:146768692-146821387:-	52696
SAMPLE_000486	FRAG_000486	hg19:9:174651031-174656329:+	5299
SAMPLE_000487	FRAG_000487	hg38:10:13832296-13879584:-	47289
SAMPLE_000488	FRAG_000488	hg19:9:99789394-99806208:-	16815
SAMPLE_000489	FRAG_000489	hg38:13:119040903-119138828:-	97926
SAMPLE_000490	FRAG_000490	hg19:11:134198539-134223524:-	24986
SAMPLE_000491	FRAG_000491	hg38:12:72597290-72665851:+	68562
SAMPLE_000492	FRAG_000492	hg19:Y:22186806-22242945:-	56140
SAMPLE_000493	FRAG_000493	hg38:20:147424668-147448819:-	24152
SAMPLE_000494	FRAG_000494	hg19:11:22493335-22507281:-	13947
SAMPLE_000495	FRAG_000495	hg38:22:83274355-83313604:-	39250
SAMPLE_000496	FRAG_000496	hg19:20:115384662-115479226:+	94565
SAMPLE_000497	FRAG_000497	hg38:X:95367675-95426357:-	58683
SAMPLE_000498	FRAG_000498	hg19:2:95639419-95735183:-	95765
SAMPLE_000499	FRAG_000499	hg38:9:16396939-16481254:+	84316
SAMPLE_000500	FRAG_000500	hg19:22:110041228-110125287:-	84060
SAMPLE_000501	FRAG_000501	hg38:17:183377896-183476685:+	98790
SAMPLE_000502	FRAG_000502	hg19:1:164094108-164113321:-	19214
SAMPLE_000503	FRAG_000503	hg38:2:19047818-19064862:+	17045
SAMPLE_000504	FRAG_000504	hg19:21:98214057-98262571:-	48515
SAMPLE_000505	FRAG_000505	hg38:19:163428906-163433649:+	4744
SAMPLE_000506	FRAG_000506	hg19:22:100580027-100639498:-	59472
SAMPLE_000507	FRAG_000507	hg38:15:155060954-155071530:+	10577
SAMPLE_000508	FRAG_000508	hg19:17:107846451-107895046:-	48596
SAMPLE_000509	FRAG_000509	hg38:21:68004617-68041644:+	37028
SAMPLE_000510	FRAG_000510	hg19:1:50941892-51038817:-	96926
SAMPLE_000511	FRAG_000511	hg38:17:151772870-151824092:+	51223
SAMPLE_000512	FRAG_000512	hg19:9:189988711-190023326:-	34616
SAMPLE_000513	FRAG_000513	hg38:7:77658958-77739656:-	80699
SAMPLE_000514	FRAG_000514	hg19:7:37434319-37450892:+	16574
SAMPLE_000515	FRAG_000515	hg38:15:192493772-192516901:-	23130
SAMPLE_000516	FRAG_000516	hg19:3:86788688-86878568:-	89881
SAMPLE_000517	FRAG_000517	hg38:X:148638734-148647744:-	9011
SAMPLE_000518	FRAG_000518	hg19:10:192074800-192095943:+	21144
SAMPLE_000519	FRAG_000519	hg38:12:61194400-61261582:+	67183
SAMPLE_000520	FRAG_000520	hg19:7:64548385-64567086:-	18702
SAMPLE_000521	FRAG_000521	hg38:1:149718997-149766799:-	47803
SAMPLE_000522	FRAG_000522	hg19:15:35835198-35908002:+	72805
SAMPLE_000523	FRAG_000523	hg38:3:107880254-107921292:-	41039
SAMPLE_000524	FRAG_000524	hg19:17:110906474-110960816:+	54343
SAMPLE_000525	FRAG_000525	hg38:5:173426452-173468504:+	42053
SAMPLE_000526	FRAG_000526	hg19:15:183565366-183626922:-	61557
SAMPLE_000527	FRAG_000527	hg38:5:172743374-172816133:+	72760
SAMPLE_000528	FRAG_000528	hg19:5:135986469-136043672:+	57204
SAMPLE_000529	FRAG_000529	hg38:4:42074776-42143183:-	68408
SAMPLE_000530	FRAG_000530	hg19:6:87613584-87635312:+	21729
SAMPLE_000531	FRAG_000531	hg38:12:77248637-77317148:+	68512
SAMPLE_000532	FRAG_000532	hg19:9:171471839-171498067:-	26229
SAMPLE_000533	FRAG_000533	hg38:5:82288860-82371281:+	82422
SAMPLE_000534	FRAG_000534	hg19:17:46267854-46352368:+	84515
SAMPLE_000535	FRAG_000535	hg38:6:168632354-168719194:-	86841
SAMPLE_000536	FRAG_000536	hg19:19:8616451-8622349:+	5899
SAMPLE_000537	FRAG_000537	hg38:2:155825849-155910424:-	84576
SAMPLE_000538	FRAG_000538	hg19:21:154581911-154610041:-	28131
SAMPLE_000539	FRAG_000539	hg38:20:9129809-9214061:-	84253
SAMPLE_000540	FRAG_000540	hg19:21:78758143-78830151:-	72009
SAMPLE_000541	FRAG_000541	hg38:16:184875828-184908423:-	32596
SAMPLE_000542	FRAG_000542	hg19:10:20588546-20648491:+	59946
SAMPLE_000543	FRAG_000543	hg38:6:112567612-112625730:-	58119
SAMPLE_000544	FRAG_000544	hg19:15:92319746-92346986:+	27241
SAMPLE_000545	FRAG_000545	hg38:11:86715840-86810496:-	94657
SAMPLE_000546	FRAG_000546	hg19:13:100466126-100483764:+	17639
SAMPLE_000547	FRAG_000547	hg38:11:126217776-126249960:+	32185
SAMPLE_000548	FRAG_000548	hg19:9:67550218-67609646:+	59429
SAMPLE_000549	FRAG_000549	hg38:4:78903190-78910321:-	7132
SAMPLE_000550	FRAG_000550	hg19:20:67644544-67699848:+	55305
SAMPLE_000551	FRAG_000551	hg38:11:194576439-194652656:-	76218
SAMPLE_000552	FRAG_000552	hg19:7:134752136-134773520:-	21385
SAMPLE_000553	FRAG_000553	hg38:16:134511816-134552756:+	40941
SAMPLE_000554	FRAG_000554	hg19:3:136679214-136731256:-	52043
SAMPLE_000555	FRAG_000555	hg38:8:157590242-157618940:-	28699
SAMPLE_000556	FRAG_000556	hg19:2:76526016-76533139:-	7124
SAMPLE_000557	FRAG_000557	hg38:20:181528375-181614629:-	86255
SAMPLE_000558	FRAG_000558	hg19:10:3195104-3265948:+	70845
SAMPLE_000559	FRAG_000559	hg38:14:71993902-72011956:-	18055
SAMPLE_000560	FRAG_000560	hg19:13:13144663-13193126:-	48464
SAMPLE_000561	FRAG_000561	hg38:2:151811567-151886813:+	75247
SAMPLE_000562	FRAG_000562	hg19:12:78470929-78543940:+	73012
SAMPLE_000563	FRAG_000563	hg38:13:121891082-121957674:-	66593
SAMPLE_000564	FRAG_000564	hg19:20:165025645-165115325:+	89681
SAMPLE_000565	FRAG_000565	hg38:5:106737723-106750894:-	13172
SAMPLE_000566	FRAG_000566	hg19:11:99141713-99215328:+	73616
SAMPLE_000567	FRAG_000567	hg38:7:137666534-137745999:-	79466
SAMPLE_000568	FRAG_000568	hg19:17:13161027-13166802:+	5776
SAMPLE_000569	FRAG_000569	hg38:5:90399933-90493963:-	94031
SAMPLE_000570	FRAG_000570	hg19:17:40980954-41041351:+	60398
SAMPLE_000571	FRAG_000571	hg38:11:86504754-86585609:+	80856
SAMPLE_000572	FRAG_000572	hg19:13:199459529-199540833:-	81305
SAMPLE_000573	FRAG_000573	hg38:19:137181329-137225917:-	44589
SAMPLE_000574	FRAG_000574	hg19:X:81474417-81548699:-	74283
SAMPLE_000575	FRAG_000575	hg38:1:89916450-89965230:+	48781
SAMPLE_000576	FRAG_000576	hg19:14:83591639-83668645:+	77007
SAMPLE_000577	FRAG_000577	hg38:20:72277782-72340486:+	62705
SAMPLE_000578	FRAG_000578	hg19:Y:157638337-157645567:-	7231
SAMPLE_000579	FRAG_000579	hg38:6:169852676-169921887:-	69212
SAMPLE_000580	FRAG_000580	hg19:5:66014144-66103867:+	89724
SAMPLE_000581	FRAG_000581	hg38:19:30499854-30592171:+	92318
SAMPLE_000582	FRAG_000582	hg19:1:85206184-85264490:-	58307
SAMPLE_000583	FRAG_000583	hg38:5:186354753-186409379:+	54627
SAMPLE_000584	FRAG_000584	hg19:14:165142391-165208664:-	66274
SAMPLE_000585	FRAG_000585	hg38:Y:17718505-17814346:+	95842
SAMPLE_000586	FRAG_000586	hg19:17:151561896-151589571:-	27676
SAMPLE_000587	FRAG_000587	hg38:22:142056698-142119898:-	63201
SAMPLE_000588	FRAG_000588	hg19:11:124389988-124413186:-	23199
SAMPLE_000589	FRAG_000589	hg38:18:182427089-182474025:-	46937
SAMPLE_000590	FRAG_000590	hg19:20:52610519-52674480:+	63962
SAMPLE_000591	FRAG_000591	hg38:9:81127759-81201407:+	73649
SAMPLE_000592	FRAG_000592	hg19:10:190220404-190258783:+	38380
SAMPLE_000593	FRAG_000593	hg38:X:132265765-132358668:-	92904
SAMPLE_000594	FRAG_000594	hg19:16:151454741-151500958:-	46218
SAMPLE_000595	FRAG_000595	hg38:10:154941506-154957979:-	16474
SAMPLE_000596	FRAG_000596	hg19:13:40319385-40365121:-	45737
SAMPLE_000597	FRAG_000597	hg38:2:192700843-192739042:+	38200
SAMPLE_000598	FRAG_000598	hg19:12:177086157-177144639:-	58483
SAMPLE_000599	FRAG_000599	hg38:Y:58441647-58504939:+	63293
SAMPLE_000600	FRAG_000600	hg19:18:151865563-151901599:-	36037
SAMPLE_000601	FRAG_000601	hg38:5:166269544-166284359:+	14816
SAMPLE_000602	FRAG_000602	hg19:8:180807185-180814337:+	7153
SAMPLE_000603	FRAG_000603	hg38:21:15090474-15121491:+	31018
SAMPLE_000604	FRAG_000604	hg19:14:193564337-193608128:-	43792
SAMPLE_000605	FRAG_000605	hg38:4:37901026-37990810:+	89785
SAMPLE_000606	FRAG_000606	hg19:18:110228387-110249587:-	21201
SAMPLE_000607	FRAG_000607	hg38:16:54541054-54626820:-	85767
SAMPLE_000608	FRAG_000608	hg19:11:174381902-174419810:+	37909
SAMPLE_000609	FRAG_000609	hg38:3:155117749-155203746:+	85998
SAMPLE_000610	FRAG_000610	hg19:18:195110422-195207742:+	97321
SAMPLE_000611	FRAG_000611	hg38:6:48187920-48243192:+	55273
SAMPLE_000612	FRAG_000612	hg19:13:51012646-51078075:-	65430
SAMPLE_000613	FRAG_000613	hg38:2:81099049-81100762:+	1714
SAMPLE_000614	FRAG_000614	hg19:11:122963400-123001197:-	37798
SAMPLE_000615	FRAG_000615	hg38:5:126633369-126699956:-	66588
SAMPLE_000616	FRAG_000616	hg19:7:89767337-89782600:+	15264
SAMPLE_000617	FRAG_000617	hg38:Y:175022771-175083420:-	60650
SAMPLE_000618	FRAG_000618	hg19:X:4780696-4805600:-	24905
SAMPLE_000619	FRAG_000619	hg38:10:182033177-182108096:+	74920
SAMPLE_000620	FRAG_000620	hg19:6:172456649-172537227:-	80579
SAMPLE_000621	FRAG_000621	hg38:14:89027143-89095180:+	68038
SAMPLE_000622	FRAG_000622	hg19:13:26604744-26692963:+	88220
SAMPLE_000623	FRAG_000623	hg38:5:87866161-87929240:+	63080
SAMPLE_000624	FRAG_000624	hg19:1:103964967-103999647:+	34681
SAMPLE_000625	FRAG_000625	hg38:15:72670742-72770037:-	99296
SAMPLE_000626	FRAG_000626	hg19:10:195047300-195124143:+	76844
SAMPLE_000627	FRAG_000627	hg38:9:97516529-97602707:+	86179
SAMPLE_000628	FRAG_000628	hg19:2:32735741-32823768:-	88028
SAMPLE_000629	FRAG_000629	hg38:10:109828192-109849625:-	21434
SAMPLE_000630	FRAG_000630	hg19:X:172452765-172468653:-	15889
SAMPLE_000631	FRAG_000631	hg38:12:60283766-60364825:+	81060
SAMPLE_000632	FRAG_000632	hg19:5:42120437-42183612:-	63176
SAMPLE_000633	FRAG_000633	hg38:Y:101294154-101374048:-	79895
SAMPLE_000634	FRAG_000634	hg19:X:127386949-127459437:+	72489
SAMPLE_000635	FRAG_000635	hg38:8:160937727-161027399:+	89673
SAMPLE_000636	FRAG_000636	hg19:17:142780392-142839447:-	59056
SAMPLE_000637	FRAG_000637	hg38:3:31120819-31195264:+	74446
SAMPLE_000638	FRAG_000638	hg19:18:55266047-55332801:+	66755
SAMPLE_000639	FRAG_000639	hg38:6:140678118-140721624:-	43507
SAMPLE_000640	FRAG_000640	hg19:4:56137041-56226707:-	89667
SAMPLE_000641	FRAG_000641	hg38:3:120583348-120650742:+	67395
SAMPLE_000642	FRAG_000642	hg19:15:138773918-138791711:-	17794
SAMPLE_000643	FRAG_000643	hg38:15:16498598-16573009:-	74412
SAMPLE_000644	FRAG_000644	hg19:22:195154019-195194910:+	40892
SAMPLE_000645	FRAG_000645	hg38:13:1809459-1843310:+	33852
SAMPLE_000646	FRAG_000646	hg19:19:13157388-13167459:-	10072
SAMPLE_000647	FRAG_000647	hg38:12:18115421-18207720:+	92300
SAMPLE_000648	FRAG_000648	hg19:3:9518765-9581139:-	62375
SAMPLE_000649	FRAG_000649	hg38:14:37353909-37377998:-	24090
SAMPLE_000650	FRAG_000650	hg19:12:121403269-121453900:-	50632
SAMPLE_000651	FRAG_000651	hg38:13:184269032-184280049:+	11018
SAMPLE_000652	FRAG_000652	hg19:21:32845349-32891430:+	46082
SAMPLE_000653	FRAG_000653	hg38:18:142960089-143012106:+	52018
SAMPLE_000654	FRAG_000654	hg19:Y:1932354-1962041:+	29688
SAMPLE_000655	FRAG_000655	hg38:10:181791240-181852425:-	61186
SAMPLE_000656	FRAG_000656	hg19:18:62649978-62700189:+	50212
SAMPLE_000657	FRAG_000657	hg38:15:42640077-42685947:-	45871
SAMPLE_000658	FRAG_000658	hg19:7:31291503-31387032:+	95530
SAMPLE_000659	FRAG_000659	hg38:22:166067190-166122639:+	55450
SAMPLE_000660	FRAG_000660	hg19:8:19063265-19090775:+	27511
SAMPLE_000661	FRAG_000661	hg38:20:120840610-120845509:+	4900
SAMPLE_000662	FRAG_000662	hg19:8:12874707-12972270:-	97564
SAMPLE_000663	FRAG_000663	hg38:15:145890670-145921884:+	31215
SAMPLE_000664	FRAG_000664	hg19:2:136263511-136282377:-	18867
SAMPLE_000665	FRAG_000665	hg38:8:155648441-155744821:-	96381
SAMPLE_000666	FRAG_000666	hg19:19:181531407-181610276:-	78870
SAMPLE_000667	FRAG_000667	hg38:8:39456178-39496229:+	40052
SAMPLE_000668	FRAG_000668	hg19:14:74861069-74900955:+	39887
SAMPLE_000669	FRAG_000669	hg38:18:198356997-198435046:+	78050
SAMPLE_000670	FRAG_000670	hg19:21:115675783-115765247:-	89465
SAMPLE_000671	FRAG_000671	hg38:2:173688840-173734482:-	45643
SAMPLE_000672	FRAG_000672	hg19:17:187913864-187956140:-	42277
SAMPLE_000673	FRAG_000673	hg38:14:81500704-81520761:-	20058
SAMPLE_000674	FRAG_000674	hg19:6:145399019-145498400:-	99382
SAMPLE_000675	FRAG_000675	hg38:8:81728316-81758351:+	30036
SAMPLE_000676	FRAG_000676	hg19:15:151964329-151972380:-	8052
SAMPLE_000677	FRAG_000677	hg38:14:143268594-143342137:+	73544
SAMPLE_000678	FRAG_000678	hg19:13:69449872-69482202:+	32331
SAMPLE_000679	FRAG_000679	hg38:11:22225307-22310571:-	85265
SAMPLE_000680	FRAG_000680	hg19:12:144783569-144796187:+	12619
SAMPLE_000681	FRAG_000681	hg38:2:102245257-102280943:+	35687
SAMPLE_000682	FRAG_000682	hg19:3:158728295-158753456:+	25162
SAMPLE_000683	FRAG_000683	hg38:16:90379426-90407304:-	27879
SAMPLE_000684	FRAG_000684	hg19:1:52009096-52037357:+	28262
SAMPLE_000685	FRAG_000685	hg38:Y:129559343-129658713:+	99371
SAMPLE_000686	FRAG_000686	hg19:X:189916441-189996160:+	79720
SAMPLE_000687	FRAG_000687	hg38:13:149197657-149229525:-	31869
SAMPLE_000688	FRAG_000688	hg19:10:126158155-126208548:-	50394
SAMPLE_000689	FRAG_000689	hg38:10:97541366-97576148:-	34783
SAMPLE_000690	FRAG_000690	hg19:15:194921416-194934839:-	13424
SAMPLE_000691	FRAG_000691	hg38:11:100510345-100537468:-	27124
SAMPLE_000692	FRAG_000692	hg19:14:152001581-152008072:+	6492
SAMPLE_000693	FRAG_000693	hg38:Y:5353996-5373621:-	19626
SAMPLE_000694	FRAG_000694	hg19:18:156462494-156539543:-	77050
SAMPLE_000695	FRAG_000695	hg38:10:53664831-53685306:-	20476
SAMPLE_000696	FRAG_000696	hg19:8:153951707-154001992:+	50286
SAMPLE_000697	FRAG_000697	hg38:16:176719986-176792658:-	72673
SAMPLE_000698	FRAG_000698	hg19:9:195228607-195293150:-	64544
SAMPLE_000699	FRAG_000699	hg38:15:197702048-197724597:-	22550
SAMPLE_000700	FRAG_000700	hg19:6:194357690-194376533:-	18844
SAMPLE_000701	FRAG_000701	hg38:6:173284414-173355971:+	71558
SAMPLE_000702	FRAG_000702	hg19:17:20952917-20957849:+	4933
SAMPLE_000703	FRAG_000703	hg38:1:37907600-37962152:+	54553
SAMPLE_000704	FRAG_000704	hg19:3:41541712-41634901:+	93190
SAMPLE_000705	FRAG_000705	hg38:7:123409161-123475947:-	66787
SAMPLE_000706	FRAG_000706	hg19:2:172188965-172270444:-	81480
SAMPLE_000707	FRAG_000707	hg38:22:5222964-5287407:+	64444
SAMPLE_000708	FRAG_000708	hg19:18:111417840-111490644:+	72805
SAMPLE_000709	FRAG_000709	hg38:1:194862133-194932023:-	69891
SAMPLE_000710	FRAG_000710	hg19:18:5601680-5639755:-	38076
SAMPLE_000711	FRAG_000711	hg38:6:26854062-26868587:+	14526
SAMPLE_000712	FRAG_000712	hg19:8:167371152-167396807:-	25656
SAMPLE_000713	FRAG_000713	hg38:12:107541072-107576609:+	35538
SAMPLE_000714	FRAG_000714	hg19:12:124211269-124264986:+	53718
SAMPLE_000715	FRAG_000715	hg38:X:81523829-81553931:+	30103
SAMPLE_000716	FRAG_000716	hg19:21:9505245-9590926:+	85682
SAMPLE_000717	FRAG_000717	hg38:13:102245685-102295894:-	50210
SAMPLE_000718	FRAG_000718	hg19:2:3536760-3620718:+	83959
SAMPLE_000719	FRAG_000719	hg38:3:117476735-117542751:-	66017
SAMPLE_000720	FRAG_000720	hg19:19:142776650-142789648:+	12999
SAMPLE_000721	FRAG_000721	hg38:8:186834567-186862776:-	28210
SAMPLE_000722	FRAG_000722	hg19:9:20957655-20964256:-	6602
SAMPLE_000723	FRAG_000723	hg38:18:177659855-177734214:+	74360
SAMPLE_000724	FRAG_000724	hg19:6:5203187-5244906:+	41720
SAMPLE_000725	FRAG_000725	hg38:19:192317008-192336406:-	19399
SAMPLE_000726	FRAG_000726	hg19:3:44607406-44647131:+	39726
SAMPLE_000727	FRAG_000727	hg38:19:182740189-182791695:-	51507
SAMPLE_000728	FRAG_000728	hg19:13:199573833-199673371:+	99539
SAMPLE_000729	FRAG_000729	hg38:X:22052772-22148188:-	95417
SAMPLE_000730	FRAG_000730	hg19:2:118329984-118343286:+	13303
SAMPLE_000731	FRAG_000731	hg38:3:163448746-163493887:-	45142
SAMPLE_000732	FRAG_000732	hg19:11:171221083-171225465:-	4383
SAMPLE_000733	FRAG_000733	hg38:15:62240432-62305235:-	64804
SAMPLE_000734	FRAG_000734	hg19:18:116923300-116973006:+	49707
SAMPLE_000735	FRAG_000735	hg38:22:178347764-178425054:-	77291
SAMPLE_000736	FRAG_000736	hg19:3:80290325-80371907:+	81583
SAMPLE_000737	FRAG_000737	hg38:X:23021911-23032044:-	10134
SAMPLE_000738	FRAG_000738	hg19:5:192039380-192089686:+	50307
SAMPLE_000739	FRAG_000739	hg38:Y:86007665-86059232:-	51568
SAMPLE_000740	FRAG_000740	hg19:4:2394581-2407075:-	12495
SAMPLE_000741	FRAG_000741	hg38:15:73414878-73462552:+	47675
SAMPLE_000742	FRAG_000742	hg19:5:51302599-51314540:-	11942
SAMPLE_000743	FRAG_000743	hg38:15:149911884-149985388:-	73505
SAMPLE_000744	FRAG_000744	hg19:4:25056874-25060815:-	3942
